region_en,region_ru,settlement_type,settlement_en,settlement_ru,lat,lon,deaths,district_ru
Oryol Oblast,Орловская область,Village,Novaya Zarya,село Новая Заря,52.833,37.447,1,
Oryol Oblast,Орловская область,Village,Novomikhaylovka,село Новомихайловка,53.125,37.375,1,
Oryol Oblast,Орловская область,Village,Norovka,село Норовка,52.228,37.799,2,
Oryol Oblast,Орловская область,Village,Orevo,село Орево,52.822,37.647,1,
Oryol Oblast,Орловская область,Village,Otradinskoe,село Отрадинское,53.158,36.358,3,
Oryol Oblast,Орловская область,Village,Pankovo,село Паньково,53.048,37.539,1,
Oryol Oblast,Орловская область,Village,Paramonovo,село Парамоново,53.161,35.716,1,
Oryol Oblast,Орловская область,Village,Parakhino,село Парахино,52.546,37.584,2,
Oryol Oblast,Орловская область,Village,Payusovo,село Паюсово,53.17,35.993,2,
Oryol Oblast,Орловская область,Village,Platonovo,село Платоново,53.038,36.227,1,
Oryol Oblast,Орловская область,Village,Pleshcheevo,село Плещеево,53.024,36.08,3,
Oryol Oblast,Орловская область,Village,Rechitsa,село Речица,52.389,37.389,1,
Oryol Oblast,Орловская область,Village,Rogatik,село Рогатик,52.088,37.75,1,
Oryol Oblast,Орловская область,Village,Rossoshnoe,село Россошное,52.786,37.704,1,
Oryol Oblast,Орловская область,Village,Russkiy Brod,село Русский Брод,52.607,37.358,3,
Oryol Oblast,Орловская область,Village,Selikhovo,село Селихово,53.22,35.754,2,
Oryol Oblast,Орловская область,Village,Senkovo,село Сеньково,52.423,36.173,1,
Oryol Oblast,Орловская область,Village,Sergievskoe,село Сергиевское,52.355,37.686,1,Ливенский р-н
Oryol Oblast,Орловская область,Village,Soskovo,село Сосково,52.748,35.386,1,
Oryol Oblast,Орловская область,Village,Spasskoe-Lutovinovo,село Спасское-Лутовиново,53.37,36.623,1,
Oryol Oblast,Орловская область,Village,Stanovoy Kolodez,село Становой Колодезь,52.821,36.264,1,
Oryol Oblast,Орловская область,Village,Starogolskoe,село Старогольское,53.042,37.729,1,
Oryol Oblast,Орловская область,Village,Startsevo,село Старцево,53.003,36.157,1,
Oryol Oblast,Орловская область,Village,Teliche,село Теличье,52.411,37.452,1,
Oryol Oblast,Орловская область,Village,Telche,село Тельчье,53.348,36.332,2,
Oryol Oblast,Орловская область,Village,Trosna,село Тросна,52.449,35.779,4,
Oryol Oblast,Орловская область,Village,Uzkoe,село Узкое,53.337,35.572,1,
Oryol Oblast,Орловская область,Village,Uporoy,село Упорой,52.406,34.909,2,
Oryol Oblast,Орловская область,Village,Urynok,село Урынок,52.073,37.341,1,
Oryol Oblast,Орловская область,Village,Fatnevo,село Фатнево,53.472,36.235,1,
Oryol Oblast,Орловская область,Village,Fedorovka,село Федоровка,52.523,36.783,1,
Oryol Oblast,Орловская область,Village,Tsurikovo,село Цуриково,52.41,36.759,1,
Oryol Oblast,Орловская область,Village,Chuvardino,село Чувардино,52.591,35.518,2,
Oryol Oblast,Орловская область,Village,Shakhovo,село Шахово,52.759,35.854,3,
Oryol Oblast,Орловская область,,sloboda Belomestnoe,слобода Беломестное,52.407,37.612,3,
Penza Oblast,Пензенская область,City,Penza,город Пенза,53.175,45.035,665,
Penza Oblast,Пензенская область,City,Kuznetsk,город Кузнецк,53.113,46.605,158,
Penza Oblast,Пензенская область,City,Kamenka,город Каменка,53.186,44.047,116,
Penza Oblast,Пензенская область,City,Serdobsk,город Сердобск,52.47,44.212,85,
Penza Oblast,Пензенская область,City,Nikolsk,город Никольск,53.714,46.08,59,
Penza Oblast,Пензенская область,City,Belinskiy,город Белинский,52.964,43.418,26,
Penza Oblast,Пензенская область,City,Gorodishche,город Городище,53.273,45.703,41,
Penza Oblast,Пензенская область,City,Zarechnyy,город Заречный,53.196,45.169,46,
Penza Oblast,Пензенская область,City,Nizhniy Lomov,город Нижний Ломов,53.53,43.673,44,
Penza Oblast,Пензенская область,City,Spassk,город Спасск,53.927,43.186,19,
Penza Oblast,Пензенская область,City,Sursk,город Сурск,53.076,45.691,9,
Penza Oblast,Пензенская область,Village,Aleksandrovka,деревня Александровка,53.765,45.569,1,Никольский р-н
Penza Oblast,Пензенская область,Village,Aleksandrovka,деревня Александровка,53.222,45.808,1,Городищенский р-н
Penza Oblast,Пензенская область,Village,Apraksino,деревня Апраксино,52.666,44.472,1,
Penza Oblast,Пензенская область,Village,Bugry,деревня Бугры,52.574,43.402,2,
Penza Oblast,Пензенская область,Village,Varvarovka,деревня Варваровка,52.959,43.911,1,
Penza Oblast,Пензенская область,Village,Volzhenka,деревня Волженка,53.501,43.649,1,
Penza Oblast,Пензенская область,Village,Gai,деревня Гаи,53.547,43.576,1,
Penza Oblast,Пензенская область,Village,Grishino,деревня Гришино,52.551,43.173,1,
Penza Oblast,Пензенская область,Village,Zarechnaya,деревня Заречная,53.417,44.605,1,
Penza Oblast,Пензенская область,Village,Kurganovka,деревня Кургановка,53.102,44.246,1,
Penza Oblast,Пензенская область,Village,Maloe Kirdyashevo,деревня Малое Кирдяшево,53.7,43.704,1,
Penza Oblast,Пензенская область,Village,Makhovka,деревня Маховка,53.885,46.119,1,
Penza Oblast,Пензенская область,Village,Nazvanovka,деревня Названовка,52.677,44.514,1,
Penza Oblast,Пензенская область,Village,Nikolskoe,деревня Никольское,53.292,45.333,1,Бессоновский р-н
Penza Oblast,Пензенская область,Village,Novoe Zubrilovo,деревня Новое Зубрилово,52.393,43.414,1,
Penza Oblast,Пензенская область,Village,Novostroyka,деревня Новостройка,52.968,46.801,1,
Penza Oblast,Пензенская область,Village,Olgino,деревня Ольгино,53.698,43.191,1,
Penza Oblast,Пензенская область,Village,Panovka,деревня Пановка,52.686,44.34,1,Колышлейский р-н
Penza Oblast,Пензенская область,Village,Pleshcheevka,деревня Плещеевка,52.667,44.409,2,
Penza Oblast,Пензенская область,Village,Sergeevka,деревня Сергеевка,53.482,44.959,2,
Penza Oblast,Пензенская область,Village,Subbotino,деревня Субботино,53.88,46.068,1,
Penza Oblast,Пензенская область,Village,Syaskino,деревня Сяськино,52.969,43.363,1,
Penza Oblast,Пензенская область,Village,Tankaevka,деревня Танкаевка,53.598,43.417,1,
Penza Oblast,Пензенская область,,zheleznodorozhnaya stantsiya Baltinka,железнодорожная станция Балтинка,52.561,44.375,1,
Penza Oblast,Пензенская область,,zheleznodorozhnaya stantsiya Dashkovo,железнодорожная станция Дашково,53.373,42.3,1,
Penza Oblast,Пензенская область,,zheleznodorozhnaya stantsiya Leonidovka,железнодорожная станция Леонидовка,53.13,45.235,6,
Penza Oblast,Пензенская область,,zheleznodorozhnaya stantsiya Studenets,железнодорожная станция Студенец,53.153,44.279,1,
Penza Oblast,Пензенская область,Settlement,Vladimirskiy,поселок Владимирский,52.621,45.682,1,
Penza Oblast,Пензенская область,Settlement,Zaton,поселок Затон,53.081,45.631,1,
Penza Oblast,Пензенская область,Settlement,Zelenyy Dol,поселок Зеленый Дол,52.483,44.283,2,
Penza Oblast,Пензенская область,Settlement,Znamenka,поселок Знаменка,53.125,44.035,1,
Penza Oblast,Пензенская область,Settlement,Krasnooktyabrskiy,поселок Краснооктябрьский,53.613,45.126,1,
Penza Oblast,Пензенская область,Settlement,Luch,поселок Луч,53.321,42.801,1,
